Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
NOG,Northern Oil and Gas Inc.,Energy,40.53,0.033799233,N/A,N/A,1.36988293,3770.212382,3.084896463,0.100210895,1.107342688,43.22,24.75
NOTV,Inotiv Inc,N/A,2.05,0,N/A,N/A,0,52.854621,0,N/A,2.077988432,23.37,2
NOVA,Sunnova Energy International Inc,Technology,10.22,0,N/A,N/A,0,1189.608,N/A,0,2.42954264,24.82,8.35
NOVT,Novanta Inc,Technology,147.63,0,N/A,N/A,0,5286.38361,68.74718594,0,1.584880788,187.61,117.06
NPK,"National Presto Industries, Inc.",Industrials,74.04,0.013506213,N/A,N/A,1,524.15811,20.57054706,0.278551532,0.668067924,82.59,62.15
NPO,EnPro Industries Inc,Industrials,122.61,0.009345316,0.035714286,0.038573773,1.14582923,2563.037233,14.67948014,0.137389596,1.013670753,144.54,89.25
NR,"Newpark Resources, Inc.",Energy,7.02,0,N/A,N/A,0,609.426572,N/A,0,0.732783795,7.33,2.99
NRC,National Research Corp,Healthcare,42.11,0.01094899,N/A,N/A,0.461061989,1034.548121,35.47711399,0.390730499,0.683831356,47,32.64
NRDS,Nerdwallet Inc,N/A,8.25,0,N/A,N/A,0,608.184662,630.461865,0,1.003799754,21.74,7.62
NRDY,Nerdy Inc,N/A,3.37,0,N/A,N/A,0,339.411791,N/A,0,1.612303623,5.37,1.8
NREF,NexPoint Real Estate Finance Inc,Real Estate,15.18,0.151988306,N/A,N/A,2.307182488,261.580439,N/A,N/A,1.091944437,18.56,12.02
NRGV,Energy Vault Holdings Inc,N/A,2.47,0,N/A,N/A,0,352.855896,N/A,0,2.190468529,5.51,1.35
NRIX,Nurix Therapeutics Inc,N/A,6.37,0,N/A,N/A,0,308.969002,N/A,0,1.598903355,15.09,5.92
NSIT,Insight Enterprises Inc.,Technology,147.5,0,N/A,N/A,0,5247.012633,19.78160972,0,0.622994441,162.05,84.88
NSP,Insperity Inc,Industrials,98.86,0.023062917,0.096153846,0.136974489,2.163724068,3770.722569,20.55965284,0.455520856,0.819113864,129.72,93.34
NSSC,NAPCO Security Technologies Inc,Industrials,20.37,0.003927344,N/A,N/A,0.079999998,749.006876,27.61112087,0.109125628,1.032676537,40.98,19.89
NSTG,Nanostring Technologies Inc,Healthcare,1.71,0,N/A,N/A,0,81.302891,0,N/A,2.416865005,13.2,1.19
NTB,Bank of N T Butterfield & Son Ltd.,Financial Services,26.81,0.063906922,0,0,1.713344581,1316.724115,0,N/A,1.185608444,36.59,22.17
NTCT,Netscout Systems Inc,Technology,26.67,0,N/A,N/A,0,1924.197535,30.74780337,0,0.731752679,38.02,25.63
NTGR,Netgear Inc,Technology,10.95,0,N/A,N/A,0,321.931062,N/A,0,0.85666165,21.83,10.85
NTLA,Intellia Therapeutics Inc,Healthcare,29.83,0,N/A,N/A,0,2639.685039,N/A,0,1.671079722,57.78,28.29
NTST,Netstreit Corp,N/A,14.92,0.054959786,N/A,N/A,0.791235772,999.535858,205.2856559,9.221862142,0.604047511,19.95,14.49
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,18.35,0.085013624,0.012987013,0.013338046,1.523682368,916.747375,13.07901466,1.088344549,1.073162846,43.88,18.1
NUTX,Nutex Health Inc,N/A,0.193,0,N/A,N/A,0,127.746294,0,N/A,0.936204892,2.46,0.18
NUVA,Nuvasive Inc,Healthcare,39.75,0,N/A,N/A,0,0,0,0,,,
NUVB,Nuvation Bio Inc,N/A,1.17,0,N/A,N/A,0,256.164542,0,N/A,1.088411007,2.55,1.14
NUVL,Nuvalent Inc,N/A,57.99,0,N/A,N/A,0,2991.677425,0,N/A,1.87479686,65.5,18.19
NVEE,NV5 Global Inc,Industrials,105.59,0,N/A,N/A,0,1677.85192,36.93837747,0,1.071523395,154.97,89.3
NVRO,Nevro Corp,Healthcare,16.91,0,N/A,N/A,0,610.791263,238.3110663,0,1.147562835,48.1,15.91
NVTA,Invitae Corp,Healthcare,0.6136,0,N/A,N/A,0,163.83983,N/A,0,2.979517893,3.78,0.6
NWBI,Northwest Bancshares Inc,Financial Services,10.16,0.078740157,0,0.033037804,0.763707144,1291.291367,9.338169142,0.700648756,0.936926355,14.11,9.59
NWE,NorthWestern Energy Group Inc,Utilities,48.41,0.052881636,0.015873016,0.030774003,0,2964.714521,0,N/A,0.397212553,49.66,45.97
NWLI,National Western Life Group Inc,Financial Services,480.34,0.000749469,N/A,N/A,0.360000014,1650.457847,22.04725951,0.016885554,1.015893038,488.9,180.67
NWN,Northwest Natural Holding Co,Utilities,39.17,0.049782997,0.005181347,0.004175511,1.909324226,1412.674746,13.95041422,0.669938325,0.531811035,51.27,36.57
NWPX,Northwest Pipe Co.,Industrials,29.2,0,N/A,N/A,0,292.414523,10.54620129,0,0.898551101,40.6,25.58
NX,Quanex Building Products Corp,Industrials,27.47,0.011594929,0,0,0.318512698,906.13454,11.35706189,0.131616817,1.353422571,29.54,18.6
NXGN,NextGen Healthcare Inc,Healthcare,23.82,0,N/A,N/A,0,1598.248015,678.949879,0,0.518467629,23.85,15.23
NXRT,NexPoint Residential Trust Inc,Real Estate,30,0.056,0.105263158,0.088386934,1.65337549,770.22939,N/A,N/A,1.120402278,51.22,29.99
NXT,Nextracker Inc,N/A,35.11,0,N/A,N/A,0,2176.317787,0,N/A,0.885406081,46.55,28.24
NYMT,New York Mortgage Trust Inc,Real Estate,8.43,0.142348754,N/A,N/A,1.305361152,769.240864,N/A,N/A,1.275081869,11.34,7.39
OABI,OmniAb Inc,N/A,4.85,0,N/A,N/A,0,563.415906,N/A,0,1.035314289,5.98,1.91
OB,Outbrain Inc,N/A,4.68,0,N/A,N/A,0,238.552671,N/A,0,1.607247895,5.95,3.33
OBK,Origin Bancorp Inc,N/A,28.2,0.005319149,N/A,N/A,0.150000006,870.436315,9.4836333,0.049504952,0.897969133,42.59,25.51
OCFC,OceanFirst Financial Corp.,Financial Services,13.77,0.056638039,0,0.033037804,0.779905801,818.234027,5.70011235,0.319633525,1.191362591,24.04,12.53
OCGN,Ocugen Inc,Healthcare,0.4185,0,N/A,N/A,0,107.340611,0,N/A,2.279301671,1.87,0.39
OCTO,Eightco Holdings Inc,N/A,0.6199,0,N/A,N/A,0,1.811148,0,N/A,-8.457112331,4.46,0.0551
OCUL,Ocular Therapeutix Inc,Healthcare,2.49,0,N/A,N/A,0,197.668635,0,N/A,1.542417522,7.96,2.45
ODP,ODP Corporation (The),Consumer Cyclical,43.45,0,N/A,N/A,0,1653.248081,8.70130569,0,1.004692526,53.59,37.35
OEC,Orion S.A,Basic Materials,20.61,0.004012038,N/A,N/A,0.082688112,1205.188402,0,N/A,1.410852014,26.83,13.86
OFG,OFG Bancorp,Financial Services,30.2,0.028144221,0.1,0.25737531,0.849955486,1423.362421,7.965629596,0.227260825,0.884459583,34.04,21.98
OFIX,Orthofix Medical Inc,Healthcare,12.43,0,N/A,N/A,0,456.661805,N/A,0,1.127269982,23.19,10.54
OFLX,Omega Flex Inc,Industrials,76.5,0.016814353,0.03125,0.065762757,1.28629801,772.215633,33.5468801,0.564165794,1.004434517,125.91,75.49
OGS,ONE Gas Inc,Utilities,69.11,0.037621184,0.048387097,0.071596052,2.538174476,3832.174863,16.95330032,0.619066945,0.559436475,86.81,64.48
OI,O-I Glass Inc,Consumer Cyclical,15.47,0,N/A,N/A,0,2398.777194,0,N/A,1.058406039,23.57,14.55
OII,"Oceaneering International, Inc.",Energy,25.06,0,N/A,N/A,0,2525.535623,39.15984096,0,1.129182005,27.46,8.9
OIS,"Oil States International, Inc.",Energy,7.71,0,N/A,N/A,0,492.691097,63.62230073,0,1.183170569,10.47,4.43
OLO,Olo Inc,,5.54,0,N/A,N/A,0,600.369861,N/A,0,1.751427751,9.55,5.51
OLP,"One Liberty Properties, Inc.",Real Estate,18.57,0.096930533,0,0,1.739852812,395.70865,14.76139255,1.328131917,0.905513743,23.13,17.55
OM,Outset Medical Inc,N/A,3.39,0,N/A,N/A,0,168.788819,N/A,0,1.462238623,30.55,3.18
OMCL,"Omnicell, Inc.",Healthcare,42.14,0,N/A,N/A,0,1905.23545,N/A,0,1.727069306,81.76,42.07
OMI,"Owens & Minor, Inc.",Healthcare,14.82,0,N/A,N/A,0,1134.18533,N/A,0,1.919725491,22.86,11.79
OMIC,Singular Genomics Systems Inc,N/A,0.3755,0,N/A,N/A,0,27.458618,0,N/A,1.670255548,3,0.321
ONB,Old National Bancorp,Financial Services,13.97,0.039305409,0,0.014931979,0.549096568,4087.58009,6.525625594,0.256587181,0.939569525,19.27,11.3
ONDS,Ondas Holdings Inc,Technology,0.389,0,N/A,N/A,0,21.466818,N/A,0,2.164043294,4.61,0.3711
ONEW,Onewater Marine Inc,Consumer Cyclical,23.15,0,N/A,N/A,0,332.368323,4.211191935,0,1.048850673,39.15,22.82
ONL,Orion Office REIT Inc,N/A,4.85,0.080377234,N/A,N/A,0.389829583,274.974101,N/A,N/A,1.099839423,9.35,4.41
ONTF,ON24 Inc,N/A,6.19,0,N/A,N/A,0,271.769524,N/A,0,1.034715337,9.67,5.91
ONTO,Onto Innovation Inc.,Technology,138.1,0,N/A,N/A,0,6780.71,39.10601927,0,1.758523244,147.72,58.92
OOMA,Ooma Inc,Communication Services,12.07,0,N/A,N/A,0,308.992,N/A,0,0.834123561,16.77,11.29
OPAD,Offerpad Solutions Inc,N/A,8.73,0,N/A,N/A,0,237.678711,N/A,0,2.442402485,19.35,5.63
OPCH,Option Care Health Inc.,Healthcare,32.13,0,N/A,N/A,0,5779.438564,24.08470707,0,0.766838708,35.87,24.23
OPFI,OppFi Inc,N/A,2.21,0,N/A,N/A,0,36.547336,0,N/A,0.918239548,2.74,1.7
OPI,Office Properties Income Trust,Real Estate,4.45,0.224719101,-0.545454546,-0.102789576,1.434556574,216.210971,20.27104545,6.500029786,1.386143016,15.88,3.75
OPK,Opko Health Inc,Healthcare,1.35,0,N/A,N/A,0,1043.62632,N/A,0,1.372612958,2.24,1
OPRT,Oportun Financial Corp,Financial Services,6.83,0,N/A,N/A,0,232.523464,N/A,0,1.555597543,8.06,2.19
OPRX,OptimizeRx Corp,Healthcare,8.49,0,N/A,N/A,0,141.255695,N/A,0,1.396773618,22.77,6.92
OPY,Oppenheimer Holdings Inc,Financial Services,36.16,0.01648084,0,0.045639553,0.595947178,377.935895,11.7553933,0.22236835,0.620737838,48.77,28.33
ORA,Ormat Technologies Inc,Utilities,67.22,0.007124895,0,0.037137289,0.47893541,4050.699651,45.32454209,0.308990587,0.761376073,101.25,65.11
ORC,Orchid Island Capital Inc,Real Estate,7.44,0.258064516,0,0.238087841,1.762560343,326.591515,N/A,N/A,0.997919086,11.17,7.29
ORGN,Origin Materials Inc,N/A,1.03,0,N/A,N/A,0,147.821082,0,N/A,1.555041403,6.26,0.8604
ORGO,Organogenesis Holdings Inc,Healthcare,2.36,0,N/A,N/A,0,309.895971,34.25021781,0,1.098948002,4.5,1.8
ORRF,"Orrstown Financial Services, Inc.",Financial Services,20.96,0.036697559,N/A,N/A,0.769180831,222.415468,9.348330027,0.338846181,0.620758526,27.03,15.26
OSBC,Old Second Bancorporation Inc.,Financial Services,13.37,0.014851387,0,0.379729662,0.198563041,597.305512,6.470858246,0.097334824,1.042396783,17.54,10.76
OSCR,Oscar Health Inc,N/A,4.93,0,N/A,N/A,0,920.874079,N/A,0,1.665258613,9.89,2.05
OSIS,"OSI Systems, Inc.",Technology,117.35,0,N/A,N/A,0,1971.393865,21.48002642,0,0.727235166,139.9,70.46
OSPN,OneSpan Inc,Technology,9.03,0,N/A,N/A,0,361.006189,N/A,0,0.898938707,19.25,8.87
OSTK,Overstock.com Inc,Consumer Cyclical,15.02,0,N/A,N/A,0,678.951343,N/A,0,2.076788276,39.27,14.82
OSUR,Orasure Technologies Inc.,Healthcare,5.38,0,N/A,N/A,0,394.971059,9.130589928,0,1.144671516,7.82,3.61
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,10.09,0,N/A,N/A,0,1003.649919,0,N/A,0.639541193,13.01,8.14
OTLK,Outlook Therapeutics Inc,Healthcare,0.325,0,N/A,N/A,0,84.579631,N/A,0,0.896438661,2.03,0.2002
OTTR,Otter Tail Corporation,Utilities,74.49,0.023493086,0.060606061,0.054840146,1.705229399,3107.016709,11.47796667,0.264376651,0.687661764,91.86,51.06
OUST,Ouster Inc,N/A,4.23,0,N/A,N/A,0,167.091565,N/A,0,2.270733295,19.2,3.21
OUT,Outfront Media Inc,Real Estate,8.62,0.134591673,N/A,N/A,1.160180217,1422.668229,N/A,N/A,1.509513432,20.31,8.18
OXM,"Oxford Industries, Inc.",Consumer Cyclical,89.88,0.027549328,0.181818182,0.138379032,2.476133607,1403.957418,8.682160325,0.245892116,1.248650253,120.96,87.79
PACB,Pacific Biosciences of California Inc,Healthcare,7.98,0,N/A,N/A,0,1999.455178,N/A,0,2.772953358,14.55,6.12
PACK,Ranpak Holdings Corp,Consumer Cyclical,4.43,0,N/A,N/A,0,352.185,0,N/A,1.359487551,8.24,2.66
PAHC,Phibro Animal Health Corp.,Healthcare,11.77,0.040019309,0,0,0.471027269,239.373246,7.341386431,0.585127042,0.69626375,16.1,11.36
PAR,Par Technology Corp.,Technology,37.34,0,N/A,N/A,0,1024.798391,N/A,0,2.036039785,46.63,20.37
PARR,Par Pacific Holdings Inc,Energy,32.32,0,N/A,N/A,0,1973.686474,3.183272863,0,0.783909706,37.5,18.78
PATK,"Patrick Industries, Inc.",Industrials,72.15,0.024632159,N/A,N/A,1.777210257,1602.594646,9.342995328,0.240488533,1.281621149,86.39,40.47
PAYO,Payoneer Global Inc,N/A,5.67,0,N/A,N/A,0,2036.501804,120.6172592,0,0.646637275,8.04,4.02
PBF,PBF Energy Inc,Energy,46.6,0.017028316,N/A,N/A,0.793519503,5759.294,1.859816579,0.033723736,0.734047061,56.38,30.95
PBFS,Pioneer Bancorp Inc,Financial Services,8.55,0,N/A,N/A,0,222.109155,0,N/A,0.510008555,11.97,7.96
PBH,Prestige Consumer Healthcare Inc,Healthcare,59.41,0,N/A,N/A,0,2943.136051,N/A,0,0.436826888,68.54,51.16
PBI,"Pitney Bowes, Inc.",Industrials,3.62,0.054093827,0,0,0.195819655,637.215032,N/A,N/A,1.280031915,4.65,2.68
PCB,PCB Bancorp.,Financial Services,15.26,0.042228958,0.2,0.430969081,0.644413895,218.883183,0,N/A,0.780401999,19.22,12.41
PCH,PotlatchDeltic Corp,Real Estate,44.87,0.039041545,0,0.023836256,1.751794123,3585.619044,40.57782631,1.550260286,1.005300162,53.38,39.1
PCRX,Pacira BioSciences Inc,Healthcare,29.14,0,N/A,N/A,0,1352.592109,N/A,0,0.748700026,55.39,28.31
PCT,PureCycle Technologies Inc,N/A,4.86,0,N/A,N/A,0,797.000765,0,N/A,1.721177662,11.89,4.44
PCVX,Vaxcyte Inc,N/A,46,0,N/A,N/A,0,4316.958274,0,N/A,0.856015048,54.97,20.49
PCYO,Pure Cycle Corp.,Utilities,9.77,0,N/A,N/A,0,235.015816,0,N/A,0.802563957,13.07,7.77
PD,Pagerduty Inc,Technology,20.59,0,N/A,N/A,0,1921.27349,N/A,0,1.858300348,35.33,19.51
PDCO,Patterson Companies Inc.,Healthcare,29.42,0.035350102,N/A,N/A,1.020293534,2819.907,13.16477047,0.463769788,0.784365546,34.53,24.48
PDFS,PDF Solutions Inc.,Technology,30.21,0,N/A,N/A,0,1151.812652,127.1597099,0,1.213010779,48.02,21.42
PDLI,PDL Biopharma Inc,Healthcare,2.47,0,N/A,N/A,0.075879,0,0,N/A,,,
PDM,Piedmont Office Realty Trust Inc,Real Estate,5.09,0.098231827,-0.404761905,-0.098557264,0.725376947,629.615058,8.334304822,1.186225587,1.288883026,10.56,5.03
PEB,Pebblebrook Hotel Trust,Real Estate,13.09,0.003052369,0,-0.403279726,0.039955517,1577.36936,N/A,N/A,1.324007425,17.34,12.34
PEBO,"Peoples Bancorp, Inc. (Marietta, OH)",Financial Services,25.86,0.057243985,N/A,N/A,1.480329454,914.677587,9.170619482,0.431582931,0.64099201,29.53,22.22
PECO,Phillips Edison & Company Inc,N/A,34.06,0.034351145,0.045016077,0.016137365,1.104021524,3998.644,71.67827053,2.348482288,0.895585929,36.05,26.16
PEPG,PepGen Inc,N/A,5.65,0,N/A,N/A,0,134.546541,0,N/A,1.455752701,20,4.26
PETQ,PetIQ Inc,Healthcare,20.52,0,N/A,N/A,0,598.821022,N/A,0,1.882434059,22.98,6.69
PETS,"Petmed Express, Inc.",Healthcare,9.7,0.136082474,0,0.021295688,1.174700489,205.342472,N/A,N/A,1.062907625,21.78,9.3
PFBC,"Preferred Bank (Los Angeles, CA)",Financial Services,62.4,0.042583773,0.279069767,0.128881321,2.657227406,822.9936,5.841391156,0.277662216,0.879410318,72.77,40.85
PFC,Premier Financial Corp,N/A,16.74,0.070071688,0.033333333,0.12767137,1.173000065,598.12333,4.988601398,0.350149273,1.102672889,28.34,13.2
PFIS,Peoples Financial Services Corp,Financial Services,40.46,0.039243557,0.025,0.044369027,1.587794301,286.993178,0,N/A,1.009381815,55.33,29.4
PFS,Provident Financial Services Inc,Financial Services,14.42,0.065236413,0,0.008548252,0.940709075,1090.361249,6.608370144,0.425660215,1.043490053,23.63,14.12
PFSI,PennyMac Financial Services Inc.,Financial Services,66.62,0.011944251,N/A,N/A,0.795726031,3322.583496,0,N/A,1.562644402,82.69,43.06
PFSW,PFSWEB Inc,Industrials,7.48,0,N/A,N/A,0,170.13269,N/A,0,0.803671696,7.49,3.8
PGC,Peapack-Gladstone Financial Corp.,Financial Services,25.04,0.007958016,0,0,0.19926871,447.912891,6.203350056,0.050447775,1.055177189,41.89,22.79
PGEN,Precigen Inc,Healthcare,1.2,0,N/A,N/A,0,306.579304,13.84167699,0,2.184691431,2.29,0.805
PGNY,Progyny Inc,Healthcare,33.11,0,N/A,N/A,0,3158.905275,64.09075789,0,1.008279433,45.98,28.03
PGRE,Paramount Group Inc,Real Estate,4.38,0.03196347,-0.548387097,-0.189386917,0.221033848,951.802461,N/A,N/A,1.244903261,6.54,3.77
PGTI,PGT Innovations Inc,Industrials,31.07,0,N/A,N/A,0,1812.976103,17.30269233,0,1.297687091,32.78,17.43
PHAT,Phathom Pharmaceuticals Inc,Healthcare,10.09,0,N/A,N/A,0,573.144116,0,N/A,1.425917133,17.02,5.84
PHR,Phreesia Inc,Healthcare,16.52,0,N/A,N/A,0,912.047294,N/A,0,1.767149697,40,16.42
PI,Impinj Inc,Technology,52.69,0,N/A,N/A,0,1415.230374,N/A,0,1.231951935,144.9,48.86
PIII,P3 Health Partners Inc,N/A,1.59,0,N/A,N/A,0,181.656342,N/A,0,0.955520826,6.02,0.7003
PIPR,Piper Sandler Co`s,Financial Services,139.28,0.026011428,0,0.098560543,3.622871751,2472.140193,0,N/A,1.1664892,160.09,105.47
PJT,PJT Partners Inc,Financial Services,77.23,0.012883617,0,0.379729662,0.995001731,1868.50262,21.94649479,0.311912768,0.617177466,86.65,59.2
PKBK,Parke Bancorp Inc,Financial Services,16.29,0.042797523,0,0.051547497,0.697171654,194.611271,0,N/A,0.722382642,20.69,14.23
PKE,Park Aerospace Corp,Industrials,14.74,0.031397318,0.25,0.045639553,0.462796465,298.48811,28.33030658,0.899332424,0.581893717,16.1,9.65
PL,Planet Labs PBC,N/A,2.18,0,N/A,N/A,0,539.6154,N/A,0,1.415039631,5.81,2.17
PLAB,"Photronics, Inc.",Technology,20.28,0,N/A,N/A,0,1268.483458,10.75587581,0,1.366229789,26.98,13.86
PLAY,Dave & Buster`s Entertainment Inc,Consumer Cyclical,33.29,0,N/A,N/A,0,1429.8055,10.43173942,0,1.114458279,47.29,31.65
PLBY,PLBY Group Inc,N/A,0.6,0,N/A,N/A,0,44.328688,0,N/A,1.854098859,4.43,0.591
PLCE,Childrens Place Inc,Consumer Cyclical,23.7,0,N/A,N/A,0,295.748911,N/A,0,1.78439938,48.88,14.27
PLL,Piedmont Lithium Inc,Basic Materials,32.93,0,N/A,N/A,0,632.120625,0,N/A,1.938093781,76.78,32.51
PLM,Polymet Mining Corp,Basic Materials,2.1,0,N/A,N/A,0,408.366527,0,N/A,1.022154507,3.22,0.751
PLMR,Palomar Holdings Inc,Financial Services,50.98,0,N/A,N/A,0,1261.336352,21.77759202,0,0.966972178,93.63,43.64
PLOW,Douglas Dynamics Inc,Consumer Cyclical,30.27,0.038266506,0.017241379,0.021680792,1.158327137,695.724621,20.04392453,0.767104064,0.86566263,40.23,25
PLPC,Preformed Line Products Co.,Industrials,143,0.00557478,0,0,0.797193535,702.916643,10.00336772,0.057064677,0.955479967,184.37,70.44
PLUS,ePlus Inc,Technology,67.21,0,N/A,N/A,0,1810.496461,13.83494667,0,1.085137558,75.9,41.71
PLXS,Plexus Corp.,Technology,93.74,0,N/A,N/A,0,2576.082532,17.25555987,0,0.816236643,115.36,83.84
PLYM,Plymouth Industrial Reit Inc,Real Estate,20.67,0.043541364,0.022727273,-0.097119549,0.881081325,914.744318,0,N/A,0.995076081,23.53,15.74
PMT,Pennymac Mortgage Investment Trust,Real Estate,11.47,0.139494333,-0.14893617,-0.031739029,1.526808052,995.14188,16.68609265,2.286667743,1.222368612,14.16,9.94
PMVP,PMV Pharmaceuticals Inc,N/A,2,0,N/A,N/A,0,96.909164,0,N/A,1.491712833,13.02,1.69
PNM,PNM Resources Inc,Utilities,43.74,0.033607682,0.057553957,0.067584584,1.433127062,3754.417389,15.742056,0.517374391,0.105653123,48.69,42.75
PNT,POINT Biopharma Global Inc,N/A,12.61,0,N/A,N/A,0,1333.70868,13.70541658,0,0.711028053,12.82,5.59
PNTG,Pennant Group Inc,Healthcare,10.58,0,N/A,N/A,0,315.816629,24.38361866,0,0.879776945,16.39,9.26
POR,Portland General Electric Co,Utilities,41.66,0.045607297,0.049723757,0.055545892,1.826374859,4211.597453,18.9711597,0.760989525,0.682887834,50.5,38.01
POWI,Power Integrations Inc.,Technology,75.52,0.009871465,0.055555556,0.034967527,0.745493071,4334.391557,47.92189412,0.474836351,1.559473374,99.15,58.37
POWL,"Powell Industries, Inc.",Industrials,80.55,0.012862877,0.009615385,0.001915723,1.036104761,955.369961,25.94140221,0.341948766,0.669923786,91.29,20.58
POWW,AMMO Inc,Consumer Cyclical,2.28,0,N/A,N/A,0,268.94406,0,N/A,1.285332855,3.35,1.56
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,21.06,0.060234179,N/A,N/A,1.268531803,2019.68062,7.662989949,0.453047073,1.401592399,34.89,16.59
PR,Permian Resources Corp,N/A,14.83,0.01339605,N/A,N/A,0.198663426,5186.28521,10.73925142,0.137960712,1.365788374,15.3,8.32
PRA,Proassurance Corporation,Financial Services,17.88,0.005584944,N/A,N/A,0.099858805,930.918767,100.4227365,0.582267087,0.581535672,22.69,11.87
PRAA,PRA Group Inc,Financial Services,17.99,0,N/A,N/A,0,705.956474,N/A,0,0.80502527,43.34,17.33
PRAX,Praxis Precision Medicines Inc,N/A,1.36,0,N/A,N/A,0,174.814703,0,N/A,0.163086448,5.25,0.79
PRCH,Porch Group Inc,N/A,0.6395,0,N/A,N/A,0,62.947137,N/A,0,1.933162018,3.99,0.6
PRCT,Procept BioRobotics Corp,N/A,26.94,0,N/A,N/A,0,1219.814778,N/A,0,0.774899469,47.75,25.29
PRDO,Perdoceo Education Corporation,Consumer Defensive,17.46,0.006300115,N/A,N/A,0.109999999,1145.54283,9.00732692,0.059459459,0.529612097,18.04,10.08
PRDS,Pardes Biosciences Inc,N/A,2.16,0,N/A,N/A,0,0,0,N/A,,,
PRFT,Perficient Inc.,Technology,57.17,0,N/A,N/A,0,1990.367719,19.39249112,0,1.17559916,96.93,56.17
PRG,PROG Holdings Inc,N/A,30.12,0,N/A,N/A,0,1376.7952,10.02464814,0,1.401227194,44.81,12.11
PRGS,Progress Software Corp.,Technology,52.33,0.013270327,0,0.024569138,0.694436187,2279.774556,29.01584009,0.392336829,0.778753532,61.98,45.15
PRIM,Primoris Services Corp,Industrials,30.53,0.00392697,0,0,0.11989039,1628.130493,13.0372468,0.051900602,1.040092075,36.12,16.58
PRK,Park National Corp.,Financial Services,94.17,0.043853781,0.009615385,0.007798216,4.129710542,1521.168032,10.8292081,0.4801989,0.976651765,147.37,89.38
PRLB,Proto Labs Inc,Industrials,25.59,0,N/A,N/A,0,667.782156,N/A,0,1.195497253,40.09,22.04
PRM,Perimeter Solutions SA,N/A,3.23,0,N/A,N/A,0,499.102291,4.614097298,0,1.325919402,11.25,3.17
PRME,Prime Medicine Inc,N/A,7.11,0,N/A,N/A,0,691.805204,0,N/A,1.255069162,21.73,6.11
PRMW,Primo Water Corporation,Consumer Defensive,13.34,0.025187142,0.194088974,0.125827122,0.335996474,2144.994228,0,N/A,0.855576713,16.19,12.2
PRO,Pros Holdings Inc,Technology,33.8,0,N/A,N/A,0,1561.65028,N/A,0,1.224054521,38.96,20.32
PRPL,Purple Innovation Inc,Consumer Cyclical,1.35,0,N/A,N/A,0,142.185519,N/A,0,2.097540494,6.76,1.28
PRTA,Prothena Corporation plc,Healthcare,44.08,0,N/A,N/A,0,2358.28,N/A,0,1.313623384,79.65,43.6
PRTH,Priority Technology Holdings Inc,Technology,3.23,0,N/A,N/A,0,247.325648,0,N/A,1.49040453,6.16,2.62
PRTS,CarParts.com Inc,Consumer Cyclical,3.82,0,N/A,N/A,0,217.804466,N/A,0,1.62482097,7.44,3.76
PRVA,Privia Health Group Inc,N/A,21.47,0,N/A,N/A,0,2519.788076,74.11577374,0,1.239803449,35,20.64
PSFE,Paysafe Limited,N/A,10.44,0,N/A,N/A,0,634.635239,0,N/A,1.566826424,24.25,9.34
PSMT,Pricesmart Inc.,Consumer Defensive,72.71,0.012615388,N/A,N/A,0.917264882,2257.57468,19.50557007,0.243306335,0.841005251,82.63,58.62
PSN,Parsons Corp,Industrials,57.58,0,N/A,N/A,0,6039.297532,47.74299212,0,0.446195731,58.55,40.61
PSTL,Postal Realty Trust Inc,Real Estate,13.69,0.069393718,N/A,N/A,0.925560749,282.309677,77.00754954,4.81310842,0.607283042,15.5,12.98
PTCT,PTC Therapeutics Inc,Healthcare,20.39,0,N/A,N/A,0,1536.283551,N/A,0,0.808997729,59.84,19.7
PTEN,Patterson-UTI Energy Inc,Energy,13.78,0.022914574,N/A,N/A,0.315762833,2866.151656,8.287483718,0.198592976,1.213961038,19.19,9.65
PTGX,Protagonist Therapeutics Inc,Healthcare,15.44,0,N/A,N/A,0,888.266936,0,N/A,0.731612572,30.1,7.24
PTLO,Portillos Inc,N/A,14.2,0,N/A,N/A,0,782.440803,0,N/A,1.155958315,25.88,13.89
PTRA,Proterra Inc,N/A,0.067,0,N/A,N/A,0,0,0,N/A,,,
PTSI,"P.A.M. Transportation Services, Inc.",Industrials,20.72,0,N/A,N/A,0,456.552146,7.995939374,0,1.000063185,33.13,20.32
PTVE,Pactiv Evergreen Inc,N/A,7.9,0.049261884,N/A,N/A,0.389168885,1409.247852,N/A,N/A,1.027447809,11.86,6.6
PUBM,PubMatic Inc,N/A,12.01,0,N/A,N/A,0,512.289204,113.539274,0,1.755067197,20.08,11.57
PUMP,ProPetro Holding Corp,Energy,10.41,0,N/A,N/A,0,1173.95753,12.89170717,0,1.41136453,12.58,6.33
PVBC,Provident Bancorp Inc,Financial Services,9.4,0,N/A,N/A,0,166.245768,N/A,0,1.001342779,15.34,5.76
